station,valid,in_high,in_low,in_rh_min,in_rh,in_rh_max,in_solar_mj,in_precip,in_speed,in_gust,in_et,out_lwmv_1,out_lwmv_2,out_lwmdry_1_tot,out_lwmcon_1_tot,out_lwmwet_1_tot,out_lwmdry_2_tot,out_lwmcon_2_tot,out_lwmwet_2_tot,out_bpres_avg,ID,Station Name,Latitude1,Longitude1,Elevation [m],Archive Begins,Archive Ends,IEM Network,Attributes
GVNI4,739023,85.4999977999999,54.4999999999999,-17.0,0.0396666661836207,51.0,28.07,0.0,5.8764415,17.772488,0.0105905519685039,170.2,258.1,1440.0,0.0,0.0,1440.0,0.0,0.0,502.9,GVNI4,Glenwood - Blackwing Vineyard,410441,-957749,36668936,"May 03, 2017",,ISUSM,
AHTI4,738669,86.2999988,54.6999997999999,0.0,7.80374986243745,68.45,27.79,0.0,4.214395,14.423789,0.0279527519685039,2660.0,2595.0,0.0,0.0,1440.0,0.0,0.0,1440.0,1018.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
AHTI4,737804,37.5332,30.6085999999999,84.2,92.5374997456868,99.3,1727.0,0.14999999,7.5608573,19.908766,0.0065748023622047,310.9,278.9,0.0,578.5,862.0,0.0,1262.0,178.5,1001.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
AHTI4,739192,57.5000006,35.90000006,187.0,0.209666669368744,255.0,5159.0,0.07,6.5564713,18.432386,0.212165354330709,991.0,857.0,0.0,0.0,1440.0,0.0,0.0,1440.0,1025.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
AHTI4,738581,35.8789999999999,26.1589999999999,76.19,85.4070835113525,92.8,10.77,0.0,5.0442996,15.987411,0.0414173188976378,1863.0,82.9,0.0,0.0,1440.0,1440.0,0.0,0.0,1017.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
GVNI4,738493,49.9000009999999,17.2000004,0.0,0.0,0.0,9.62,0.0,5.3999734,13.108468,0.0051968492125984,170.5,260.6,1440.0,0.0,0.0,1440.0,0.0,0.0,607.5,GVNI4,Glenwood - Blackwing Vineyard,410441,-957749,36668936,"May 03, 2017",,ISUSM,
OSTI4,738342,77.6659999999999,69188.0,99.5,99.8916670481364,100.0,8.73,0.13,1.8074476,9.484626,0.060708657480315,286.7,290.1,18.75,866.0,555.5,27.0,758.3,654.8,598.1,OSTI4,Oskaloosa - Tassel Ridge (Vineyard),413158,-926485,24809186,"Mar 30, 2017",,ISUSM,
BNKI4,737947,85946.0,66.4159999999999,50.49,63.2062498728434,86.3,22.5,0.0,3.017632,11.048247,0.243307086614173,2452.0,272.6,0.0,0.0,1440.0,1440.0,0.0,0.0,478.6,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
AHTI4,737568,72932.0,58496.0,68.25,83.9595832824707,95.0,16.01,0.25,5.377604,15.141847,0.136811023622047,370.6,387.0,13.25,1136.0,290.8,214.5,750.8,474.8,1011.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
GVNI4,739251,37.8999998599999,28.5000000799999,119.0,0.130500001211961,188.0,10.7,0.0,10.09531,26.84328,0.0055905523622047,188.8,258.4,1440.0,0.0,0.0,1286.0,15.75,138.3,607.7,GVNI4,Glenwood - Blackwing Vineyard,410441,-957749,36668936,"May 03, 2017",,ISUSM,
AHTI4,738947,68.3999977999999,30.50000006,187.0,0.21675000153482,255.0,15.72,0.0,10.292161,24.382647,0.0268503952755906,1633.0,882.0,0.0,0.0,1440.0,0.0,0.0,1440.0,1013.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
BNKI4,739092,77.6839999999999,60.1159999999999,61.6,87.2579148610433,99.8,21.97,0.0,1.2504494,6.8114824,0.177047232283465,1191.0,292.2,0.0,0.0,1440.0,0.0,703.8,736.3,527.4,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
BNKI4,738190,14306.0,-6.43000000000005,47.89,68.4700001080831,79.9,8.26,0.0,1.4763805,11.135488,0.015669288976378,2431.0,276.7,0.0,0.0,1440.0,611.3,829.0,0.0,609.9,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
OSTI4,738699,84974.0,65.2099999999999,74.21,92.6054169336955,99.9,15.48,0.0,1.7358655,14.687748,0.126141724409449,275.3,280.1,803.0,637.0,0.0,0.0,1440.0,0.0,603.8,OSTI4,Oskaloosa - Tassel Ridge (Vineyard),413158,-926485,24809186,"Mar 30, 2017",,ISUSM,
AHTI4,738880,34.9999998799999,29.6999999599999,187.0,0.195500005036593,255.0,2456.0,0.0,5.663932,14.980787,0.0013385825984252,1949.0,1877.0,0.0,0.0,1440.0,0.0,0.0,1440.0,1013.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
AHTI4,739431,85.9999999999999,66.1279999999999,187.0,0.225250000134111,255.0,17.24,0.0,3.2279043,20.065351,0.257283503937008,672.6,788.0,0.0,0.0,1440.0,0.0,0.0,1440.0,1017.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
BNKI4,738727,89.8519999999999,72.1579999999999,41.78,85.0641662279765,99.7,16.92,0.0,1.266108,8.520504,0.153858275590551,2375.0,270.7,0.0,0.0,1440.0,431.5,765.3,243.3,494.6,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
GVNI4,738770,83.6999977999999,49.8000001999999,0.0,0.0,0.0,19.91,0.0,2.6418262,10.055045,0.0075590562992126,171.1,259.7,1440.0,0.0,0.0,1429.0,4.25,7.25,520.1,GVNI4,Glenwood - Blackwing Vineyard,410441,-957749,36668936,"May 03, 2017",,ISUSM,
AHTI4,738544,35.8789999999999,14.99,78.54,91.7241665522258,100.0,14.49,0.0,3.212246,9.529365,0.0430314960629921,463.4,80.2,0.0,0.0,1440.0,1440.0,0.0,0.0,1022.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
GVNI4,737517,67.1179999999999,25.5541999999999,50.76,70.8608336448669,93.8,8.99,0.0,9.983463,22.70494,0.120078748031496,163.7,274.9,1440.0,0.0,0.0,1060.0,380.3,0.0,541.7,GVNI4,Glenwood - Blackwing Vineyard,410441,-957749,36668936,"May 03, 2017",,ISUSM,
OSTI4,737909,76424.0,47714.0,23.21,58.0054162343343,99.4,24.78,0.0,6.1157937,20.825912,0.281417330708662,270.6,271.3,974.0,465.8,0.25,871.0,569.5,0.0,614.8,OSTI4,Oskaloosa - Tassel Ridge (Vineyard),413158,-926485,24809186,"Mar 30, 2017",,ISUSM,
AHTI4,738847,41.2999997,23.1999997999999,187.0,0.212500002235174,255.0,9.23,0.0,7.903109,16.86429,0.246771653543307,1662.0,2087.0,0.0,0.0,1440.0,0.0,0.0,1440.0,1025.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
BNKI4,739158,79.5199999999999,60548.0,43.94,69.4450008074443,99.5,18.14,0.0,2.1519363,7.7890253,0.148700775590551,1146.0,283.7,0.0,0.0,1440.0,0.0,1439.0,1.25,553.0,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
AHTI4,738342,77288.0,69.0259999999999,80.5,91.2249997456868,97.8,8.23,0.0,2.4695818,11.998946,0.0785433031496063,789.4,82.2,158.8,4.75,1277.0,1440.0,0.0,0.0,1018.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
GVNI4,738338,84.7000022,61.6000009999999,0.0,0.0,0.0,22.33,0.0,3.3688316,9.455545,0.0085039385826771,164.2,267.1,1440.0,0.0,0.0,1391.0,15.5,33.5,496.6,GVNI4,Glenwood - Blackwing Vineyard,410441,-957749,36668936,"May 03, 2017",,ISUSM,
GVNI4,738015,85.6000022,64.7999977999999,0.0,0.0,0.0,24.16,0.0,2.9661825,11.603007,0.0086220484251968,159.4,265.7,1440.0,0.0,0.0,1440.0,0.0,0.0,500.6,GVNI4,Glenwood - Blackwing Vineyard,410441,-957749,36668936,"May 03, 2017",,ISUSM,
BNKI4,738490,34.7143999999999,11.8759999999999,40.52,73.263751188914,99.4,12.8,0.0,4.060046,15.009868,0.0562992007874016,1772.0,270.9,0.0,0.0,1440.0,802.0,638.5,0.0,607.1,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
AHTI4,738678,80.2000022,62.9999977999999,49.19,59.0416661898295,76.59,15.76,0.08,2.4628708,12.627526,0.100787401574803,1943.0,2534.0,0.0,0.0,1440.0,0.0,0.0,1440.0,1015.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
GVNI4,739234,37.8000001399999,30.1999999999999,51.0,0.0566666660209497,119.0,1383.0,0.0,5.9524975,19.550856,0.0043700779527559,193.6,324.5,1440.0,0.0,0.0,521.8,61.75,857.0,608.5,GVNI4,Glenwood - Blackwing Vineyard,410441,-957749,36668936,"May 03, 2017",,ISUSM,
GVNI4,738359,100.5000026,74.100002,0.0,0.0,0.0,26.02,0.0,5.7668314,17.68301,0.0103149614173228,160.1,265.4,1440.0,0.0,0.0,1433.0,1.5,5.75,479.6,GVNI4,Glenwood - Blackwing Vineyard,410441,-957749,36668936,"May 03, 2017",,ISUSM,
GVNI4,739331,59.8000009999999,38.60000006,51.0,0.0509999990463257,51.0,15.72,0.0,8.222991,27.044605,0.0077952759842519,187.4,254.9,1440.0,0.0,0.0,1440.0,0.0,0.0,572.4,GVNI4,Glenwood - Blackwing Vineyard,410441,-957749,36668936,"May 03, 2017",,ISUSM,
BNKI4,738811,60332.0,46922.0,59.73,77.492915948232,99.5,7482.0,0.0,2.8946004,11.998946,0.0585826771653543,1202.0,265.3,0.0,0.0,1440.0,1401.0,39.0,0.0,597.2,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
AHTI4,738819,67.0099999999999,60.4000004,187.0,0.212500002235174,255.0,4125.0,0.26,4.9839025,15.390147,0.218622047244095,1405.0,1246.0,0.0,0.0,1440.0,0.0,0.0,1440.0,1013.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
AHTI4,737717,35.7548,30.3638,55.46,76.1087497075399,94.0,2.94,0.0,3.988464,8.988026,0.020472442519685,277.6,276.2,0.0,1440.0,0.0,531.0,641.3,267.8,1027.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
BNKI4,739217,37.49,24.2528,69.79,87.9454167683919,99.6,6.474839,0.0,2.087065,8.126803,,1783.0,277.1,0.0,0.0,1440.0,0.0,1440.0,0.0,606.0,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
AHTI4,737780,43.5235999999999,28.0562,55.53,68.7025005022685,79.19,19.25,0.0,6.229878,21.340408,0.100669299212598,278.3,276.3,0.0,1440.0,0.0,503.5,937.0,0.0,1014.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
AHTI4,739400,69.7999999999999,49.199999,187.0,0.221000000834465,255.0,13.71,0.0,2.1743057,10.464405,0.0135826771653543,866.0,1607.0,0.0,0.0,1440.0,0.0,0.0,1440.0,1022.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
GVNI4,739192,58.0000009999999,41.0999995399999,-17.0,-0.017000000923872,-17.0,3731.0,0.29,5.552085,14.423789,,227.6,450.2,1440.0,0.0,0.0,1012.0,5.0,422.8,600.2,GVNI4,Glenwood - Blackwing Vineyard,410441,-957749,36668936,"May 03, 2017",,ISUSM,
AHTI4,738745,78.7999999999999,65516.0,187.0,0.21675000153482,255.0,11.39,0.02,2.7760425,10.522566,0.184448799212599,1562.0,2072.0,0.0,0.0,1440.0,0.0,0.0,1440.0,1018.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
AHTI4,737643,77.4859999999999,61.5019999999999,58.33,76.1179169019063,89.6,16.18,0.07,6.263432,18.096846,0.171456673228347,277.4,274.7,327.8,1026.0,86.3,558.0,774.8,107.3,1020.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
OSTI4,737999,92264.0,74.9119999999999,69.66,89.9662507375081,99.4,21.36,0.0,3.798324,11.3994465,0.195393712598425,284.8,280.0,0.0,648.3,791.8,0.0,1437.0,3.25,591.3,OSTI4,Oskaloosa - Tassel Ridge (Vineyard),413158,-926485,24809186,"Mar 30, 2017",,ISUSM,
BNKI4,738085,49.0999999999999,32.7613999999999,54.88,88.5587507883708,99.5,17.045393,0.0,0.6464757,4.4582214,0.017401575984252,836.0,427.1,0.0,0.0,1440.0,386.5,266.3,787.3,604.0,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
BNKI4,739340,47.6000006,34.1999999599999,102.0,0.134583340336879,136.0,21.313309,0.06,3.0042105,13.065967,0.007874016535433,1716.0,332.4,0.0,0.0,1440.0,0.0,541.5,899.0,599.6,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
GVNI4,737635,83.9000011999999,68.8000009999999,68.0,7.77666652947664,94.2,10.91,0.58,3.312908,17.50853,0.0167716523622046,156.7,289.5,1438.0,0.0,2.25,474.5,359.0,606.5,494.7,GVNI4,Glenwood - Blackwing Vineyard,410441,-957749,36668936,"May 03, 2017",,ISUSM,
BNKI4,737570,84.0739999999999,64.13,52.95,84.9566677411397,99.4,24.04,0.060000002,3.397912,11.560507,0.211771641732284,2259.0,277.3,0.0,0.0,1440.0,506.5,614.5,319.0,472.8,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
GVNI4,737476,49.6759999999999,17.78,35.3,63.093333085378,83.9,15.96,0.0,8.164831,19.998243,0.109370102362205,159.9,272.7,1440.0,0.0,0.0,960.0,480.3,0.0,595.9,GVNI4,Glenwood - Blackwing Vineyard,410441,-957749,36668936,"May 03, 2017",,ISUSM,
BNKI4,737835,-3.80200000000004,-9.92200000000005,48.6,55.8187497456869,61.61,9.04,0.0,2.9460502,8.710645,0.0148031496062992,2464.0,265.1,0.0,0.0,1440.0,1440.0,0.0,0.0,609.9,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
AHTI4,737928,65.84,59.8999999999999,88.8,96.4874998728434,99.5,14.75,0.120000005,7.346111,15.390147,0.0328740102362205,274.7,278.1,313.8,682.3,444.0,0.0,829.0,611.5,1019.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
AHTI4,738238,40.9028,32.8766,79.02,89.5091667175293,97.4,5232.0,0.01,6.1605325,15.038948,0.0032283464566929,1699.0,278.9,0.0,0.0,1440.0,0.0,1290.0,150.5,1012.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
BNKI4,738690,85.3699999999999,62.5279999999999,34.08,69.0137502352397,99.6,22.78,0.0,1.1699196,8.871704,0.216062992125984,2452.0,270.0,0.0,0.0,1440.0,1164.0,70.25,205.8,506.1,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
GVNI4,737651,88538.0,69.899999,0.0,0.058083336489896,68.0,19.05,0.0,4.241238,14.819728,0.0246456614173228,154.6,273.8,1440.0,0.0,0.0,782.3,501.3,156.5,491.5,GVNI4,Glenwood - Blackwing Vineyard,410441,-957749,36668936,"May 03, 2017",,ISUSM,
BNKI4,737582,80222.0,65246.0,36.21,50.9895828564962,69.77,26.78,0.0,1.4495372,7.498223,0.230393700787402,2015.0,271.2,0.0,0.0,1440.0,1311.0,129.5,0.0,478.4,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
AHTI4,738965,42.0999997999999,25.2999998599999,187.0,0.218166667968035,255.0,19.78,0.0,8.806832,20.177198,0.34244094488189,1954.0,1863.0,0.0,0.0,1440.0,0.0,0.0,1440.0,1024.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
OSTI4,738715,88664.0,64.1659999999999,73.7,93.8762496312459,100.0,20.78,0.0,3.3710685,13.108468,0.171811035433071,276.1,288.1,761.0,551.3,127.8,0.0,356.3,1084.0,599.8,OSTI4,Oskaloosa - Tassel Ridge (Vineyard),413158,-926485,24809186,"Mar 30, 2017",,ISUSM,
AHTI4,737918,53.3659999999999,39.1244,36.46,63.3666666348775,95.2,4849.0,0.57007873,9.122241,22.436508,0.0959054960629922,315.0,357.9,670.0,91.0,679.0,698.5,122.0,619.5,1019.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
GVNI4,737465,41.7181999999999,19.6825999999999,46.22,71.777499516805,93.9,13.38,0.0,3.8609583,12.743847,0.0589370039370079,161.6,274.2,1440.0,0.0,0.0,785.5,457.3,197.3,601.9,GVNI4,Glenwood - Blackwing Vineyard,410441,-957749,36668936,"May 03, 2017",,ISUSM,
BNKI4,738797,77846.0,56498.0,48.81,67.4749997456868,99.4,13.12,0.0,2.1810164,10.171366,0.121338582677165,1076.0,273.5,0.0,0.0,1440.0,1435.0,5.5,0.0,542.7,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
OSTI4,739229,54806.0,31.0424,39.74,77.0741669336955,100.0,7.02,0.0,4.8899508,16.018728,0.0570472480314961,276.3,277.7,468.8,958.0,13.75,0.0,1440.0,0.0,607.1,OSTI4,Oskaloosa - Tassel Ridge (Vineyard),413158,-926485,24809186,"Mar 30, 2017",,ISUSM,
OSTI4,738704,87.7999999999999,66.4339999999999,57.33,82.7670831680298,100.0,26.63,0.02,1.8566602,8.520504,0.229448779527559,276.7,282.1,699.0,554.8,186.3,0.0,1056.0,384.5,599.9,OSTI4,Oskaloosa - Tassel Ridge (Vineyard),413158,-926485,24809186,"Mar 30, 2017",,ISUSM,
AHTI4,738603,51.89,24422.0,39.52,68.6787505149841,95.2,26.16,0.0,4.811658,14.381288,0.152283464566929,1853.0,79.48,0.0,0.0,1440.0,1440.0,0.0,0.0,1016.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
BNKI4,737643,77972.0,58082.0,49.16,73.7891664505005,95.5,16.98,0.0,1.339927,10.464405,0.153543318897638,2302.0,275.3,0.0,0.0,1440.0,592.5,848.0,0.0,517.5,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
BNKI4,737782,50756.0,16.3999993999999,62.34,73.3304163614909,85.1,2465.0,0.0,6.1672435,22.168076,0.035590557480315,2627.0,262.5,0.0,0.0,1440.0,1201.0,238.8,0.0,597.5,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
BNKI4,738585,41.0233999999999,34.7881999999999,99.4,99.5958318710327,99.7,5648.0,0.0,3.4694939,10.0841255,0.0235039346456693,556.4,270.9,0.0,0.0,1440.0,340.0,572.5,527.5,558.4,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
BNKI4,739115,79.0339999999999,66.0019999999999,76.39,97.2250006993612,99.8,14.41,0.05,1.2191323,6.970305,0.115748023622047,1114.0,326.0,0.0,0.0,1440.0,0.0,1104.0,335.8,523.1,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
GVNI4,739202,59.999999,33.7999999999999,51.0,0.0594999995082617,119.0,11.32,0.0,8.963419,19.39427,0.0066141748031496,182.6,257.6,1440.0,0.0,0.0,1440.0,0.0,0.0,598.5,GVNI4,Glenwood - Blackwing Vineyard,410441,-957749,36668936,"May 03, 2017",,ISUSM,
AHTI4,739173,54.599999,33.0000000799999,187.0,0.215333335101605,255.0,8.17,0.0,4.12268,12.788586,0.183385826771654,864.0,1708.0,0.0,0.0,1440.0,0.0,0.0,1440.0,1027.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
AHTI4,738139,72.7699999999999,35.2652,59.04,78.1275005340576,98.4,10.37,0.45,13.640861,47.959995,0.134015748031496,1796.0,275.2,0.0,0.0,1440.0,351.8,901.0,187.0,1003.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
GVNI4,737890,60.4939999999999,46.3153999999999,29.33,62.3116675217946,83.0,15.73,0.0,7.4311147,22.32466,0.160236181102362,161.6,263.8,1440.0,0.0,0.0,1440.0,0.0,0.0,532.5,GVNI4,Glenwood - Blackwing Vineyard,410441,-957749,36668936,"May 03, 2017",,ISUSM,
OSTI4,738089,58964.0,34.3201999999999,62.17,86.2812498410543,99.6,13.2,0.0,0.9305671,7.3215046,0.0579921181102362,274.8,276.5,343.0,516.0,581.0,186.3,717.0,536.8,643.8,OSTI4,Oskaloosa - Tassel Ridge (Vineyard),413158,-926485,24809186,"Mar 30, 2017",,ISUSM,
BNKI4,738271,49.64,30.6121999999999,38.96,59.7845830917358,75.59,26.9,0.0,2.2235184,9.265406,0.148228342519685,713.6,272.2,0.0,0.0,1440.0,1440.0,0.25,0.0,573.9,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
BNKI4,739268,51.6000002,20.5999997,955.0,38.2674996927381,99.8,13.67162,0.0,4.845212,17.31839,0.0039370070866141,2135.0,275.0,0.0,0.0,1440.0,384.5,950.0,105.8,599.0,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
AHTI4,739347,58.6999993999999,22.5999998599999,187.0,0.221000000834465,255.0,21.97,0.0,4.6528354,17.88881,0.0106299212598425,943.0,1304.0,0.0,0.0,1440.0,0.0,0.0,1440.0,1022.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
GVNI4,738995,58.6999993999999,32.8999999999999,-17.0,-0.017000000923872,-17.0,21.25,0.0,6.5408125,20.13246,,176.4,256.2,1440.0,0.0,0.0,1440.0,0.0,0.0,575.5,GVNI4,Glenwood - Blackwing Vineyard,410441,-957749,36668936,"May 03, 2017",,ISUSM,
BNKI4,738608,39.2431999999999,25.9681999999999,24.69,49.2341669400533,99.4,22.66,0.0,2.6910388,10.799947,0.103661417322835,1328.0,270.9,0.0,0.0,1440.0,1230.0,210.0,0.0,566.8,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
OSTI4,738257,76.28,42.8359999999999,44.45,68.1237495740255,89.3,9.3,0.0,3.4918633,27.469622,0.0797637795275591,274.5,275.9,803.0,636.8,0.0,556.8,883.0,0.0,617.8,OSTI4,Oskaloosa - Tassel Ridge (Vineyard),413158,-926485,24809186,"Mar 30, 2017",,ISUSM,
BNKI4,739067,70.5739999999999,55.6339999999999,48.24,75.7333332697551,99.6,21.32,0.0,1.1453133,7.1179433,0.165511811023622,1147.0,286.4,0.0,0.0,1440.0,0.0,83.5,1357.0,543.6,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
OSTI4,738936,61.9159999999999,28.29999992,27.71,53.4824996789297,80.5,13.65,0.0,4.2658443,15.461729,0.118228346456693,270.0,273.4,1222.0,217.8,0.0,863.0,577.3,0.0,615.3,OSTI4,Oskaloosa - Tassel Ridge (Vineyard),413158,-926485,24809186,"Mar 30, 2017",,ISUSM,
AHTI4,738826,60.0999997999999,24.3000001399999,187.0,0.212500002235174,255.0,10.29,0.0,2.762621,11.5448475,0.120629897637795,1822.0,1667.0,0.0,0.0,1440.0,0.0,0.0,1440.0,1022.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
GVNI4,737949,88.3579999999999,67.0999999999999,43.76,67.6024998029073,87.2,23.71,0.0,3.503048,14.014429,0.242204724409449,157.4,267.8,1440.0,0.0,0.0,1434.0,3.0,3.5,480.5,GVNI4,Glenwood - Blackwing Vineyard,410441,-957749,36668936,"May 03, 2017",,ISUSM,
OSTI4,737925,65372.0,52.6279999999999,69.6,94.6983343760173,99.4,13.12,0.14,2.2279923,12.466467,0.0866141732283465,342.5,349.6,76.25,1009.0,355.3,0.0,1039.0,401.5,622.7,OSTI4,Oskaloosa - Tassel Ridge (Vineyard),413158,-926485,24809186,"Mar 30, 2017",,ISUSM,
GVNI4,739356,66.8000011999999,34.1999999599999,-17.0,-0.017000000923872,-17.0,25.33,0.0,5.32168,21.474625,,180.5,251.4,1440.0,0.0,0.0,1440.0,0.0,0.0,566.0,GVNI4,Glenwood - Blackwing Vineyard,410441,-957749,36668936,"May 03, 2017",,ISUSM,
AHTI4,737561,75.3259999999999,47.0119999999999,47.3,70.9504164059957,94.6,20.32,0.010000001,6.0889506,17.34747,0.212716535433071,292.4,327.8,508.0,555.8,376.3,817.0,263.8,359.8,1016.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
AHTI4,737787,27.9823999999999,13982.0,65.0,79.9604167938232,90.7,16.41,0.0,4.860871,16.953768,0.0509448779527559,285.1,283.0,0.0,1366.0,74.5,272.0,1168.0,0.0,1031.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
AHTI4,738818,66.5419999999999,56.8999993999999,187.0,0.209666669368744,255.0,3277.0,0.0,2.5903766,8.491425,0.128582677165354,1677.0,1195.0,0.0,0.0,1440.0,0.0,0.0,1440.0,1017.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
AHTI4,738077,64796.0,41882.0,37.27,57.8995834986369,82.0,23.97,0.0,3.505285,12.949646,0.168149582677165,278.2,274.8,140.5,1300.0,0.0,1076.0,364.0,0.0,1016.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
OSTI4,737900,44.0347999999999,29.5303999999999,31.59,57.1141664187113,99.1,15.1,0.0,3.6909509,14.571427,0.114645677165354,272.1,273.4,1016.0,424.0,0.0,928.0,511.8,0.0,659.6,OSTI4,Oskaloosa - Tassel Ridge (Vineyard),413158,-926485,24809186,"Mar 30, 2017",,ISUSM,
OSTI4,739007,69.4039999999999,51.0259999999999,37.61,70.2999998728434,100.0,20.23,0.0,4.183078,17.30273,0.184409429133858,295.5,277.1,12.0,229.8,1198.0,214.8,753.3,472.0,593.9,OSTI4,Oskaloosa - Tassel Ridge (Vineyard),413158,-926485,24809186,"Mar 30, 2017",,ISUSM,
